match_id,team,total_actions,final_third_actions,field_tilt_pct
3829514,Angers,816,180,22.06
3829515,Montpellier,974,164,16.84
3829515,Bastia,961,153,15.92
3829516,Lorient,934,222,23.77
3829516,Rennes,1099,200,18.2
3829517,Gazélec Ajaccio,626,153,24.44
3829517,OGC Nice,1169,205,17.54
3829518,Marseille,687,169,24.6
3829518,Lille,720,176,24.44
3829519,Saint-Étienne,736,181,24.59
3829519,Paris Saint-Germain,1685,301,17.86
3829520,Stade de Reims,1083,216,19.94
3829520,AS Monaco,839,164,19.55
3829521,Bordeaux,962,214,22.25
3829521,Troyes,846,179,21.16
3829522,Nantes,713,200,28.05
3829522,OGC Nice,1091,207,18.97
3835319,England Women's,1084,251,23.15
3835319,Austria Women's,732,149,20.36
3835320,Norway Women's,1068,336,31.46
3835320,Northern Ireland,571,84,14.71
3835321,Spain Women's,1440,441,30.63
3835321,WNT Finland,403,62,15.38
3835322,Germany Women's,1062,277,26.08
3835322,Denmark Women's,575,85,14.78
3835323,Portugal Women's,1015,266,26.21
3835323,Switzerland Women's,654,78,11.93
3835324,Sweden Women's,914,277,30.31
3835324,Netherlands Women's,873,152,17.41
3835325,France Women's,1065,249,23.38
3835325,Italy Women's,695,157,22.59
3835326,Iceland Women's,710,193,27.18
3835326,Belgium Women's,813,121,14.88
3835327,England Women's,1162,390,33.56
3835327,Norway Women's,580,87,15.0
3835328,Austria Women's,860,282,32.79
3835328,Northern Ireland,599,85,14.19
3835329,Denmark Women's,1090,319,29.27
3835329,WNT Finland,848,135,15.92
3835330,Spain Women's,1369,434,31.7
3835330,Germany Women's,551,118,21.42
3835331,Sweden Women's,962,299,31.08
3835331,Switzerland Women's,752,83,11.04
3835332,Netherlands Women's,1001,235,23.48
3835332,Portugal Women's,617,126,20.42
3835333,France Women's,1211,315,26.01
3835333,Belgium Women's,727,69,9.49
3835334,Italy Women's,964,318,32.99
3835334,Iceland Women's,465,82,17.63
3835335,England Women's,1271,338,26.59
3835335,Northern Ireland,324,18,5.56
3835336,Austria Women's,749,220,29.37
3835336,Norway Women's,1072,177,16.51
3835337,Spain Women's,1509,562,37.24
3835337,Denmark Women's,505,78,15.45
3835338,Germany Women's,1173,400,34.1
3835338,WNT Finland,610,63,10.33
3835339,Switzerland Women's,880,198,22.5
3835339,Netherlands Women's,886,194,21.9
3835340,Sweden Women's,687,264,38.43
3835340,Portugal Women's,644,119,18.48
3835341,Italy Women's,1004,268,26.69
3835341,Belgium Women's,850,118,13.88
3835342,France Women's,970,271,27.94
3835342,Iceland Women's,576,101,17.53
3837650,Paris Saint-Germain,1397,281,20.11
3837650,Clermont Foot,816,114,13.97
3837659,Paris Saint-Germain,1287,599,46.54
3837659,Montpellier,839,100,11.92
3837662,Paris Saint-Germain,1153,246,21.34
3837662,Lille,1062,221,20.81
3837680,Paris Saint-Germain,1442,335,23.23
3837680,AS Monaco,654,129,19.72
3837683,Toulouse,745,184,24.7
3837683,Paris Saint-Germain,1229,293,23.84
3837695,Paris Saint-Germain,1446,475,32.85
3837695,Nantes,910,162,17.8
3837706,Paris Saint-Germain,1298,331,25.5
3837706,Stade Brestois,844,148,17.54
3837717,Lyon,827,239,28.9
3837717,Paris Saint-Germain,1564,316,20.2
3837727,Paris Saint-Germain,1326,300,22.62
3837727,OGC Nice,996,204,20.48
3837747,Marseille,1020,326,31.96
3837747,Paris Saint-Germain,1007,287,28.5
3837752,AC Ajaccio,725,205,28.28
3837752,Paris Saint-Germain,1359,234,17.22
3837771,Paris Saint-Germain,1379,601,43.58
3837771,Troyes,739,127,17.19
3837785,Paris Saint-Germain,1288,375,29.11
3837785,Auxerre,873,213,24.4
3837818,Angers,872,187,21.44
3837818,Paris Saint-Germain,1650,260,15.76
3837827,Rennes,719,149,20.72
3837827,Paris Saint-Germain,1315,269,20.46
3837839,Stade de Reims,1010,298,29.5
3837839,Paris Saint-Germain,1428,314,21.99
3837844,Paris Saint-Germain,1402,384,27.39
3837844,Montpellier,712,114,16.01
3837859,Paris Saint-Germain,1270,405,31.89
3837859,Toulouse,786,155,19.72
3837876,Lille,1002,265,26.45
3837876,Paris Saint-Germain,923,186,20.15
3837885,Marseille,987,349,35.36
3837885,Paris Saint-Germain,785,147,18.73
3837896,Paris Saint-Germain,1567,587,37.46
3837896,Nantes,745,164,22.01
3837902,Paris Saint-Germain,1242,420,33.82
3837902,Stade Brestois,710,177,24.93
3837918,Paris Saint-Germain,1312,340,25.91
3837918,Rennes,820,162,19.76
3837928,Paris Saint-Germain,1458,517,35.46
3837928,Lyon,885,129,14.58
3837938,OGC Nice,1205,463,38.42
3837938,Paris Saint-Germain,1446,292,20.19
3837947,Paris Saint-Germain,1435,413,28.78
3837947,Lens,871,238,27.32
3837954,Angers,909,278,30.58
3837954,Paris Saint-Germain,1575,307,19.49
3837963,Paris Saint-Germain,1169,354,30.28
3837963,Lorient,1036,189,18.24
3837987,Paris Saint-Germain,1482,609,41.09
3837987,AC Ajaccio,521,78,14.97
3837998,Auxerre,883,297,33.64
3837998,Paris Saint-Germain,1446,242,16.74
3838004,Strasbourg,766,151,19.71
3838004,Paris Saint-Germain,1466,203,13.85
3838017,Clermont Foot,958,270,28.18
3838017,Paris Saint-Germain,1155,253,21.9
3844384,Spain Women's,1278,324,25.35
3844384,England Women's,985,219,22.23
3844385,Germany Women's,923,227,24.59
3844385,Austria Women's,609,118,19.38
3844386,Sweden Women's,899,316,35.15
3844386,Belgium Women's,744,114,15.32
3844387,France Women's,1234,350,28.36
3844387,Netherlands Women's,1098,226,20.58
3845506,Sweden Women's,659,186,28.22
3845506,England Women's,930,187,20.11
3845507,France Women's,871,176,20.21
3845507,Germany Women's,816,153,18.75
3847567,Germany Women's,927,294,31.72
3847567,England Women's,903,221,24.47
3857254,Denmark,1231,304,24.7
3857254,Tunisia,779,117,15.02
3857255,Spain,2047,547,26.72
3857255,Japan,423,80,18.91
3857256,Switzerland,761,182,23.92
3857256,Serbia,910,196,21.54
3857257,Australia,594,171,28.79
3857257,Denmark,1338,345,25.78
3857258,Brazil,1210,389,32.15
3857258,Serbia,802,144,17.96
3857259,Cameroon,694,194,27.95
3857259,Serbia,1003,277,27.62
3857260,Mexico,866,230,26.56
3857260,Saudi Arabia,534,141,26.4
3857261,England,1200,291,24.25
3857261,Wales,608,87,14.31
3857262,Portugal,1157,312,26.97
3857262,South Korea,678,171,25.22
3857263,Germany,687,161,23.44
3857263,Spain,1212,174,14.36
3857264,Argentina,1737,578,33.28
3857264,Poland,576,61,10.59
3857265,Mexico,1020,261,25.59
3857265,Poland,632,146,23.1
3857266,Denmark,1068,280,26.22
3857266,France,1076,252,23.42
3857267,Senegal,569,192,33.74
3857267,Ecuador,814,154,18.92
3857268,Canada,924,286,30.95
3857268,Belgium,993,113,11.38
3857269,Brazil,1161,367,31.61
3857269,Switzerland,960,140,14.58
3857270,Portugal,1160,305,26.29
3857270,Uruguay,745,193,25.91
3857271,Iran,456,105,23.03
3857271,England,1533,309,20.16
3857272,England,1056,241,22.82
3857272,United States,845,182,21.54
3857273,Iran,627,188,29.98
3857273,Wales,998,238,23.85
3857274,Ecuador,842,173,20.55
3857274,Netherlands,955,143,14.97
3857275,France,1269,314,24.74
3857275,Tunisia,653,158,24.2
3857276,Canada,1047,211,20.15
3857276,Morocco,741,116,15.65
3857277,Morocco,724,134,18.51
3857277,Croatia,1263,199,15.76
3857278,United States,974,288,29.57
3857278,Iran,890,169,18.99
3857279,France,1392,380,27.3
3857279,Australia,849,118,13.9
3857280,Brazil,1096,308,28.1
3857280,Cameroon,590,134,22.71
3857281,Croatia,947,276,29.14
3857281,Canada,1016,250,24.61
3857282,United States,1151,271,23.54
3857282,Wales,801,148,18.48
3857283,Morocco,656,122,18.6
3857283,Belgium,1321,226,17.11
3857284,Germany,1477,435,29.45
3857284,Japan,495,108,21.82
3857285,Senegal,778,295,37.92
3857285,Netherlands,849,226,26.62
3857286,Ecuador,933,157,16.83
3857286,Qatar,859,107,12.46
3857287,South Korea,856,286,33.41
3857287,Uruguay,1033,225,21.78
3857288,Australia,683,197,28.84
3857288,Tunisia,980,232,23.67
3857289,Mexico,721,160,22.19
3857289,Argentina,1035,229,22.13
3857290,Cameroon,977,229,23.44
3857290,Switzerland,962,225,23.39
3857291,Spain,2070,484,23.38
3857291,Costa Rica,423,62,14.66
3857292,Germany,1412,568,40.23
3857292,Costa Rica,671,105,15.65
3857293,Ghana,922,288,31.24
3857293,Uruguay,817,213,26.07
3857294,Netherlands,1521,418,27.48
3857294,Qatar,870,187,21.49
3857295,Japan,1183,310,26.2
3857295,Costa Rica,846,67,7.92
3857296,Croatia,1099,327,29.75
3857296,Belgium,1156,229,19.81
3857297,Saudi Arabia,1063,372,35.0
3857297,Poland,566,167,29.51
3857298,Portugal,1208,309,25.58
3857298,Ghana,778,104,13.37
3857299,South Korea,1110,409,36.85
3857299,Ghana,623,150,24.08
3857300,Saudi Arabia,531,162,30.51
3857300,Argentina,1201,254,21.15
3857301,Senegal,1034,298,28.82
3857301,Qatar,829,135,16.28
3869117,United States,1169,354,30.28
3869117,Netherlands,781,157,20.1
3869118,England,1194,242,20.27
3869118,Senegal,710,140,19.72
3869151,Argentina,1411,290,20.55
3869151,Australia,816,120,14.71
3869152,France,1095,350,31.96
3869152,Poland,901,183,20.31
3869219,Japan,1014,268,26.43
3869219,Croatia,1397,342,24.48
3869220,Spain,1971,499,25.32
3869220,Morocco,633,100,15.8
3869253,South Korea,1007,293,29.1
3869253,Brazil,1190,300,25.21
3869254,Switzerland,985,216,21.93
3869254,Portugal,883,166,18.8
3869321,Argentina,1191,276,23.17
3869321,Netherlands,1254,216,17.22
3869354,France,729,208,28.53
3869354,England,1004,245,24.4
3869420,Brazil,1402,408,29.1
3869420,Croatia,1420,283,19.93
3869486,Portugal,1366,331,24.23
3869486,Morocco,468,53,11.32
3869519,Croatia,1277,290,22.71
3869519,Argentina,784,165,21.05
3869552,Morocco,1142,243,21.28
3869552,France,731,120,16.42
3869684,Morocco,954,207,21.7
3869684,Croatia,960,192,20.0
3869685,Argentina,1251,326,26.06
3869685,France,1044,222,21.26
3877060,New York Red Bulls,930,246,26.45
3877060,Inter Miami,884,147,16.63
3877072,Inter Miami,1382,463,33.5
3877072,Nashville SC,598,65,10.87
3877090,LAFC,827,282,34.1
3877090,Inter Miami,856,185,21.61
3877115,Inter Miami,1305,336,25.75
3877115,Toronto FC,965,179,18.55
3877170,Inter Miami,1104,338,30.62
3877170,Cincinnati,713,173,24.26
3877194,Charlotte,729,222,30.45
3877194,Inter Miami,1107,192,17.34
3878540,Lazio,1195,324,27.11
3878540,Bologna,825,125,15.15
3878541,AS Roma,1110,285,25.68
3878541,Hellas Verona,548,140,25.55
3878542,AC Milan,746,171,22.92
3878542,Fiorentina,1005,222,22.09
3878543,Inter Milan,1269,383,30.18
3878543,Atalanta,558,89,15.95
3878544,Palermo,770,220,28.57
3878544,Genoa,993,231,23.26
3878545,Carpi,747,245,32.8
3878545,Sampdoria,1014,149,14.69
3878546,Sassuolo,772,210,27.2
3878546,Napoli,957,227,23.72
3878547,Torino,834,289,34.65
3878547,Frosinone,680,134,19.71
3878548,Juventus,1134,427,37.65
3878548,Udinese,564,125,22.16
3878549,Empoli,952,232,24.37
3878549,Chievo,719,167,23.23
3878550,Bologna,832,239,28.73
3878550,Sassuolo,933,228,24.44
3878551,AC Milan,837,243,29.03
3878551,Empoli,938,229,24.41
3878552,Inter Milan,1227,325,26.49
3878552,Carpi,568,96,16.9
3878553,Lazio,1119,233,20.82
3878553,Chievo,755,139,18.41
3878554,Genoa,1030,395,38.35
3878554,Hellas Verona,557,159,28.55
3878555,AS Roma,1093,323,29.55
3878555,Juventus,649,142,21.88
3878556,Fiorentina,1204,228,18.94
3878556,Torino,579,109,18.83
3878557,Udinese,1109,307,27.68
3878557,Palermo,640,147,22.97
3878558,Napoli,1202,423,35.19
3878558,Sampdoria,907,150,16.54
3878559,Atalanta,1011,322,31.85
3878559,Frosinone,698,190,27.22
3878592,Genoa,926,310,33.48
3878592,Fiorentina,826,169,20.46
3878593,Frosinone,622,226,36.33
3878593,AS Roma,816,269,32.97
3878594,Juventus,1227,342,27.87
3878594,Chievo,505,133,26.34
3878595,Lazio,1023,244,23.85
3878595,Udinese,686,116,16.91
3878596,Hellas Verona,824,218,26.46
3878596,Torino,785,94,11.97
3878597,Empoli,818,194,23.72
3878597,Napoli,1131,259,22.9
3878598,Palermo,1002,365,36.43
3878598,Carpi,550,138,25.09
3878599,Sassuolo,991,282,28.46
3878599,Atalanta,652,143,21.93
3878600,AC Milan,772,266,34.46
3878600,Inter Milan,733,185,25.24
3878601,Bologna,858,241,28.09
3878601,Sampdoria,1068,256,23.97
3878602,AC Milan,1016,373,36.71
3878602,Palermo,807,192,23.79
3878603,Empoli,970,217,22.37
3878603,Udinese,730,141,19.32
3878604,Napoli,1234,234,18.96
3878604,Lazio,751,128,17.04
3878605,Carpi,689,178,25.83
3878605,Fiorentina,1303,276,21.18
3878606,Sampdoria,933,291,31.19
3878606,Torino,957,256,26.75
3878607,AS Roma,1133,366,32.3
3878607,Sassuolo,593,140,23.61
3878608,Frosinone,913,228,24.97
3878608,Bologna,683,152,22.25
3878609,Genoa,926,216,23.33
3878609,Juventus,903,179,19.82
3878610,Atalanta,776,270,34.79
3878610,Hellas Verona,647,153,23.65
3878611,Chievo,728,234,32.14
3878611,Inter Milan,905,220,24.31
3879537,Udinese,731,197,26.95
3879537,AC Milan,831,152,18.29
3879538,Lazio,989,211,21.33
3879538,Genoa,694,134,19.31
3879539,Napoli,1410,403,28.58
3879539,Carpi,552,128,23.19
3879540,Chievo,810,175,21.6
3879540,Torino,1054,139,13.19
3879541,Fiorentina,1403,342,24.38
3879541,Bologna,572,106,18.53
3879542,Inter Milan,1156,380,32.87
3879542,Hellas Verona,696,131,18.82
3879543,Juventus,1303,524,40.21
3879543,Frosinone,556,138,24.82
3879544,Palermo,893,266,29.79
3879544,Sassuolo,922,241,26.14
3879545,AS Roma,1081,462,42.74
3879545,Sampdoria,547,127,23.22
3879546,Empoli,1011,251,24.83
3879546,Atalanta,975,237,24.31
3879547,AS Roma,1378,402,29.17
3879547,Carpi,622,111,17.85
3879548,Napoli,1088,275,25.28
3879548,Juventus,962,157,16.32
3879549,Genoa,788,272,34.52
3879549,AC Milan,663,205,30.92
3879550,Fiorentina,1600,222,13.88
3879550,Inter Milan,732,83,11.34
3879551,Lazio,1031,271,26.29
3879551,Hellas Verona,585,116,19.83
3879552,Bologna,908,323,35.57
3879552,Udinese,793,145,18.28
3879553,Chievo,706,166,23.51
3879553,Sassuolo,853,190,22.27
3879554,Palermo,913,286,31.33
3879554,Torino,888,125,14.08
3879555,Atalanta,767,311,40.55
3879555,Sampdoria,793,205,25.85
3879556,Frosinone,588,183,31.12
3879556,Empoli,810,191,23.58
3879557,Chievo,893,238,26.65
3879557,Hellas Verona,774,126,16.28
3879558,Carpi,723,176,24.34
3879558,Torino,1012,212,20.95
3879559,Juventus,1415,284,20.07
3879559,Bologna,670,85,12.69
3879560,Lazio,985,319,32.39
3879560,Frosinone,569,148,26.01
3879561,Fiorentina,1289,393,30.49
3879561,Atalanta,570,91,15.96
3879562,AC Milan,801,228,28.46
3879562,Napoli,1209,185,15.3
3879563,Sassuolo,716,198,27.65
3879563,Empoli,872,227,26.03
3879564,Palermo,719,189,26.29
3879564,AS Roma,1125,189,16.8
3879565,Inter Milan,1176,345,29.34
3879565,Sampdoria,602,134,22.26
3879566,Genoa,1177,358,30.42
3879566,Udinese,538,122,22.68
3879567,AS Roma,1098,263,23.95
3879567,Empoli,862,175,20.3
3879568,AC Milan,901,189,20.98
3879568,Torino,762,157,20.6
3879569,Bologna,1045,282,26.99
3879569,Palermo,788,146,18.53
3879570,Chievo,853,271,31.77
3879570,Genoa,722,215,29.78
3879571,Atalanta,978,257,26.28
3879571,Carpi,765,164,21.44
3879572,Napoli,935,237,25.35
3879572,Fiorentina,1031,177,17.17
3879573,Sassuolo,776,211,27.19
3879573,Lazio,993,243,24.47
3879574,Juventus,910,234,25.71
3879574,Inter Milan,844,173,20.5
3879575,Udinese,1015,252,24.83
3879575,Hellas Verona,890,218,24.49
3879576,Sampdoria,935,362,38.72
3879576,Frosinone,568,187,32.92
3879577,Genoa,887,253,28.52
3879577,Empoli,783,177,22.61
3879578,Bologna,1113,298,26.77
3879578,Carpi,778,174,22.37
3879579,Inter Milan,958,290,30.27
3879579,Palermo,832,189,22.72
3879580,Atalanta,590,132,22.37
3879580,Juventus,1378,272,19.74
3879581,Napoli,1390,339,24.39
3879581,Chievo,648,70,10.8
3879582,Torino,838,150,17.9
3879582,Lazio,988,170,17.21
3879583,Fiorentina,1371,333,24.29
3879583,AS Roma,523,108,20.65
3879584,Udinese,848,289,34.08
3879584,Frosinone,849,158,18.61
3879585,AC Milan,963,270,28.04
3879585,Sassuolo,784,138,17.6
3879586,Hellas Verona,1010,285,28.22
3879586,Sampdoria,797,200,25.09
3879587,Bologna,925,232,25.08
3879587,Inter Milan,1081,190,17.58
3879588,Lazio,893,218,24.41
3879588,Atalanta,703,111,15.79
3879589,Carpi,662,199,30.06
3879589,Frosinone,649,180,27.73
3879590,Torino,781,180,23.05
3879590,Genoa,898,188,20.94
3879591,Juventus,1051,289,27.5
3879591,Sassuolo,622,147,23.63
3879592,AS Roma,1186,270,22.77
3879592,Udinese,637,134,21.04
3879593,Napoli,1633,448,27.43
3879593,Palermo,782,157,20.08
3879594,AC Milan,994,264,26.56
3879594,Chievo,840,124,14.76
3879595,Hellas Verona,752,177,23.54
3879595,Fiorentina,1259,221,17.55
3879596,Sampdoria,907,221,24.37
3879596,Empoli,1061,228,21.49
3879597,Juventus,1135,261,23.0
3879597,Torino,734,122,16.62
3879598,AS Roma,1096,323,29.47
3879598,Inter Milan,748,186,24.87
3879599,AC Milan,593,133,22.43
3879599,Lazio,953,169,17.73
3879600,Carpi,575,158,27.48
3879600,Hellas Verona,918,244,26.58
3879601,Bologna,791,184,23.26
3879601,Atalanta,866,158,18.24
3879602,Fiorentina,1672,632,37.8
3879602,Frosinone,576,119,20.66
3879603,Udinese,798,245,30.7
3879603,Sassuolo,802,188,23.44
3879604,Genoa,689,210,30.48
3879604,Napoli,1061,299,28.18
3879605,Palermo,844,230,27.25
3879605,Empoli,866,204,23.56
3879606,Chievo,892,257,28.81
3879606,Sampdoria,902,187,20.73
3879607,Atalanta,957,278,29.05
3879607,AC Milan,713,146,20.48
3879608,Hellas Verona,1052,361,34.32
3879608,Bologna,798,131,16.42
3879609,Napoli,1016,258,25.39
3879609,Udinese,672,143,21.28
3879610,AS Roma,716,148,20.67
3879610,Lazio,807,115,14.25
3879611,Palermo,787,260,33.04
3879611,Chievo,789,256,32.45
3879612,Frosinone,686,233,33.97
3879612,Genoa,722,204,28.25
3879613,Empoli,848,142,16.75
3879613,Juventus,1048,171,16.32
3879614,Torino,944,150,15.89
3879614,Inter Milan,934,141,15.1
3879615,Carpi,701,177,25.25
3879615,Sassuolo,1035,191,18.45
3879616,Fiorentina,1182,280,23.69
3879616,Sampdoria,924,134,14.5
3879617,AS Roma,592,163,27.53
3879617,Bologna,598,154,25.75
3879618,Juventus,1029,296,28.77
3879618,AC Milan,826,148,17.92
3879619,Genoa,731,202,27.63
3879619,Sassuolo,886,151,17.04
3879620,Napoli,1697,547,32.23
3879620,Hellas Verona,582,75,12.89
3879621,Atalanta,966,275,28.47
3879621,Torino,678,178,26.25
3879622,Carpi,821,265,32.28
3879622,Chievo,678,132,19.47
3879623,Fiorentina,1279,318,24.86
3879623,Empoli,701,144,20.54
3879624,Lazio,1080,304,28.15
3879624,Palermo,614,132,21.5
3879625,Udinese,695,220,31.65
3879625,Sampdoria,1153,249,21.6
3879626,Frosinone,560,194,34.64
3879626,Inter Milan,1071,341,31.84
3879627,Torino,1175,189,16.09
3879627,Bologna,687,106,15.43
3879628,AC Milan,919,283,30.79
3879628,Sampdoria,909,214,23.54
3879629,Frosinone,745,218,29.26
3879629,Hellas Verona,684,175,25.58
3879630,Juventus,1208,243,20.12
3879630,Palermo,774,139,17.96
3879631,Udinese,821,249,30.33
3879631,Chievo,727,165,22.7
3879632,AS Roma,932,288,30.9
3879632,Atalanta,652,156,23.93
3879633,Lazio,1078,292,27.09
3879633,Empoli,588,95,16.16
3879634,Genoa,813,237,29.15
3879634,Carpi,809,224,27.69
3879635,Inter Milan,926,180,19.44
3879635,Napoli,1439,251,17.44
3879636,Sassuolo,930,338,36.34
3879636,Fiorentina,1057,266,25.17
3879637,Lazio,1209,212,17.54
3879637,Juventus,686,116,16.91
3879638,Inter Milan,1162,289,24.87
3879638,Genoa,739,123,16.64
3879639,AS Roma,1092,191,17.49
3879639,Torino,681,97,14.24
3879640,Frosinone,646,214,33.13
3879640,Chievo,706,147,20.82
3879641,Hellas Verona,1049,313,29.84
3879641,Empoli,753,102,13.55
3879642,Carpi,562,178,31.67
3879642,AC Milan,1017,258,25.37
3879643,Sampdoria,1081,291,26.92
3879643,Sassuolo,777,171,22.01
3879644,Palermo,932,231,24.79
3879644,Atalanta,864,169,19.56
3879645,Napoli,1359,305,22.44
3879645,Bologna,646,138,21.36
3879646,Udinese,858,217,25.29
3879646,Fiorentina,1028,191,18.58
3879647,Genoa,1025,257,25.07
3879647,Bologna,524,122,23.28
3879648,Inter Milan,816,237,29.04
3879648,Udinese,1020,273,26.76
3879649,Palermo,698,252,36.1
3879649,Frosinone,678,213,31.42
3879650,Carpi,733,206,28.1
3879650,Empoli,1384,222,16.04
3879651,Napoli,1225,291,23.76
3879651,AS Roma,785,109,13.89
3879652,Hellas Verona,773,189,24.45
3879652,AC Milan,951,222,23.34
3879653,Juventus,731,187,25.58
3879653,Fiorentina,1158,119,10.28
3879654,Chievo,889,239,26.88
3879654,Atalanta,734,116,15.8
3879655,Lazio,1079,264,24.47
3879655,Sampdoria,792,121,15.28
3879656,Bologna,820,186,22.68
3879656,Empoli,887,175,19.73
3879657,Genoa,903,294,32.56
3879657,AS Roma,987,212,21.48
3879658,Torino,779,195,25.03
3879658,Udinese,718,172,23.96
3879659,Lazio,613,121,19.74
3879659,Inter Milan,1185,228,19.24
3879660,Carpi,647,147,22.72
3879660,Juventus,1257,270,21.48
3879661,Atalanta,846,243,28.72
3879661,Napoli,1052,175,16.63
3879662,Chievo,728,142,19.51
3879662,Fiorentina,1392,199,14.3
3879663,Hellas Verona,820,203,24.76
3879663,Sassuolo,936,192,20.51
3879664,Sampdoria,995,280,28.14
3879664,Palermo,686,169,24.64
3879665,AC Milan,1193,458,38.39
3879665,Frosinone,494,134,27.13
3879666,Genoa,1073,305,28.42
3879666,Sampdoria,662,143,21.6
3879667,Sassuolo,1278,449,35.13
3879667,Frosinone,529,105,19.85
3879668,Empoli,945,246,26.03
3879668,Inter Milan,1010,253,25.05
3879669,Napoli,1209,233,19.27
3879669,Torino,841,95,11.3
3879670,Juventus,985,246,24.97
3879670,Hellas Verona,865,182,21.04
3879671,Palermo,758,186,24.54
3879671,Fiorentina,1089,213,19.56
3879672,AS Roma,736,189,25.68
3879672,Chievo,859,205,23.86
3879673,Udinese,592,166,28.04
3879673,Atalanta,919,226,24.59
3879674,AC Milan,1113,312,28.03
3879674,Bologna,799,160,20.03
3879675,Lazio,1166,335,28.73
3879675,Carpi,579,124,21.42
