match_id,team,passes,total_passes,possession_pct
3825671,Celta Vigo,583,1000.0,58.3
3825671,Sporting Gijón,417,1000.0,41.7
3825672,Granada,416,741.0,56.14
3825672,Málaga,325,741.0,43.86
3825673,Las Palmas,694,1050.0,66.1
3825673,RC Deportivo La Coruña,356,1050.0,33.9
3825674,Atlético Madrid,506,984.0,51.42
3825674,Espanyol,478,984.0,48.58
3825675,Rayo Vallecano,600,920.0,65.22
3825675,Athletic Club,320,920.0,34.78
3825676,Villarreal,495,843.0,58.72
3825676,Getafe,348,843.0,41.28
3825677,Sevilla,553,906.0,61.04
3825677,Valencia,353,906.0,38.96
3825678,Real Madrid,594,996.0,59.64
3825678,Eibar,402,996.0,40.36
3825679,Real Betis,510,841.0,60.64
3825679,Celta Vigo,331,841.0,39.36
3825680,Sevilla,533,926.0,57.56
3825680,RC Deportivo La Coruña,393,926.0,42.44
3825681,Real Madrid,706,1147.0,61.55
3825681,Getafe,441,1147.0,38.45
3825682,Atlético Madrid,609,1091.0,55.82
3825682,Granada,482,1091.0,44.18
3825683,Real Sociedad,581,912.0,63.71
3825683,Eibar,331,912.0,36.29
3825684,Rayo Vallecano,476,877.0,54.28
3825684,Villarreal,401,877.0,45.72
3825685,Las Palmas,594,911.0,65.2
3825685,Sporting Gijón,317,911.0,34.8
3825686,Málaga,489,882.0,55.44
3825686,Athletic Club,393,882.0,44.56
3825687,Espanyol,472,879.0,53.7
3825687,Levante UD,407,879.0,46.3
3825688,Real Sociedad,603,978.0,61.66
3825688,Getafe,375,978.0,38.34
3825689,Celta Vigo,466,890.0,52.36
3825689,Espanyol,424,890.0,47.64
3825690,Las Palmas,681,1054.0,64.61
3825690,Real Betis,373,1054.0,35.39
3825691,Granada,470,928.0,50.65
3825691,Levante UD,458,928.0,49.35
3825692,Sevilla,684,964.0,70.95
3825692,Sporting Gijón,280,964.0,29.05
3825693,Athletic Club,569,1075.0,52.93
3825693,Atlético Madrid,506,1075.0,47.07
3825694,Eibar,445,863.0,51.56
3825694,Valencia,418,863.0,48.44
3825695,Real Madrid,701,1075.0,65.21
3825695,Villarreal,374,1075.0,34.79
3825696,Rayo Vallecano,420,821.0,51.16
3825696,Málaga,401,821.0,48.84
3825697,Valencia,570,934.0,61.03
3825697,Getafe,364,934.0,38.97
3825698,Eibar,480,955.0,50.26
3825698,RC Deportivo La Coruña,475,955.0,49.74
3825699,Sevilla,401,744.0,53.9
3825699,Real Betis,343,744.0,46.1
3825700,Rayo Vallecano,501,995.0,50.35
3825700,Real Madrid,494,995.0,49.65
3825701,Málaga,577,967.0,59.67
3825701,Atlético Madrid,390,967.0,40.33
3825702,Real Sociedad,717,1101.0,65.12
3825702,Villarreal,384,1101.0,34.88
3825703,Athletic Club,487,912.0,53.4
3825703,Levante UD,425,912.0,46.6
3825704,Celta Vigo,460,911.0,50.49
3825704,Granada,451,911.0,49.51
3825705,Eibar,419,780.0,53.72
3825705,Sporting Gijón,361,780.0,46.28
3825706,Celta Vigo,648,999.0,64.86
3825706,Athletic Club,351,999.0,35.14
3825707,Las Palmas,570,912.0,62.5
3825707,Granada,342,912.0,37.5
3825708,Málaga,476,871.0,54.65
3825708,Levante UD,395,871.0,45.35
3825709,Espanyol,588,1045.0,56.27
3825709,Sevilla,457,1045.0,43.73
3825710,Real Sociedad,544,1088.0,50.0
3825710,Real Madrid,544,1088.0,50.0
3825711,Rayo Vallecano,496,853.0,58.15
3825711,Atlético Madrid,357,853.0,41.85
3825712,Getafe,443,868.0,51.04
3825712,RC Deportivo La Coruña,425,868.0,48.96
3825713,Villarreal,462,900.0,51.33
3825713,Valencia,438,900.0,48.67
3825714,Atlético Madrid,551,981.0,56.17
3825714,Levante UD,430,981.0,43.83
3825715,Celta Vigo,463,890.0,52.02
3825715,Málaga,427,890.0,47.98
3825716,Real Sociedad,423,778.0,54.37
3825716,Rayo Vallecano,355,778.0,45.63
3825717,Sevilla,469,778.0,60.28
3825717,Granada,309,778.0,39.72
3825718,Real Madrid,541,1037.0,52.17
3825718,Valencia,496,1037.0,47.83
3825719,Las Palmas,592,998.0,59.32
3825719,Athletic Club,406,998.0,40.68
3825720,Real Betis,549,920.0,59.67
3825720,Eibar,371,920.0,40.33
3825721,RC Deportivo La Coruña,540,1003.0,53.84
3825721,Villarreal,463,1003.0,46.16
3825722,Getafe,449,833.0,53.9
3825722,Sporting Gijón,384,833.0,46.1
3825723,Rayo Vallecano,503,897.0,56.08
3825723,Levante UD,394,897.0,43.92
3825724,Real Madrid,588,1136.0,51.76
3825724,RC Deportivo La Coruña,548,1136.0,48.24
3825725,Getafe,453,856.0,52.92
3825725,Real Betis,403,856.0,47.08
3825726,Athletic Club,497,974.0,51.03
3825726,Sevilla,477,974.0,48.97
3825727,Eibar,474,894.0,53.02
3825727,Espanyol,420,894.0,46.98
3825728,Celta Vigo,607,1087.0,55.84
3825728,Atlético Madrid,480,1087.0,44.16
3825729,Sporting Gijón,548,1052.0,52.09
3825729,Villarreal,504,1052.0,47.91
3825730,Real Sociedad,500,993.0,50.35
3825730,Valencia,493,993.0,49.65
3825731,Las Palmas,586,1005.0,58.31
3825731,Málaga,419,1005.0,41.69
3825732,Celta Vigo,572,989.0,57.84
3825732,Levante UD,417,989.0,42.16
3825733,Sevilla,473,868.0,54.49
3825733,Málaga,395,868.0,45.51
3825734,Real Sociedad,672,1060.0,63.4
3825734,RC Deportivo La Coruña,388,1060.0,36.6
3825735,Real Betis,568,1129.0,50.31
3825735,Villarreal,561,1129.0,49.69
3825736,Valencia,482,922.0,52.28
3825736,Rayo Vallecano,440,922.0,47.72
3825737,Espanyol,598,954.0,62.68
3825737,Getafe,356,954.0,37.32
3825738,Las Palmas,705,1202.0,58.65
3825738,Atlético Madrid,497,1202.0,41.35
3825739,Real Madrid,786,1177.0,66.78
3825739,Sporting Gijón,391,1177.0,33.22
3825740,Eibar,443,803.0,55.17
3825740,Granada,360,803.0,44.83
3825741,Real Sociedad,490,864.0,56.71
3825741,Sporting Gijón,374,864.0,43.29
3825742,Getafe,451,900.0,50.11
3825742,Granada,449,900.0,49.89
3825743,Rayo Vallecano,398,718.0,55.43
3825743,Celta Vigo,320,718.0,44.57
3825744,Villarreal,538,975.0,55.18
3825744,Espanyol,437,975.0,44.82
3825745,Valencia,506,983.0,51.48
3825745,RC Deportivo La Coruña,477,983.0,48.52
3825746,Real Madrid,689,1062.0,64.88
3825746,Real Betis,373,1062.0,35.12
3825747,Athletic Club,485,899.0,53.95
3825747,Eibar,414,899.0,46.05
3825748,Atlético Madrid,597,877.0,68.07
3825748,Sevilla,280,877.0,31.93
3825749,Las Palmas,695,1000.0,69.5
3825749,Levante UD,305,1000.0,30.5
3825750,Real Betis,532,1002.0,53.09
3825750,Real Sociedad,470,1002.0,46.91
3825751,Getafe,504,898.0,56.12
3825751,Athletic Club,394,898.0,43.88
3825752,Eibar,505,880.0,57.39
3825752,Málaga,375,880.0,42.61
3825753,Villarreal,539,966.0,55.8
3825753,Granada,427,966.0,44.2
3825754,Las Palmas,540,940.0,57.45
3825754,Celta Vigo,400,940.0,42.55
3825755,Valencia,540,869.0,62.14
3825755,Sporting Gijón,329,869.0,37.86
3825756,Levante UD,521,981.0,53.11
3825756,Sevilla,460,981.0,46.89
3825757,Real Madrid,696,1057.0,65.85
3825757,Espanyol,361,1057.0,34.15
3825758,RC Deportivo La Coruña,497,911.0,54.56
3825758,Rayo Vallecano,414,911.0,45.44
3825759,Getafe,577,1030.0,56.02
3825759,Málaga,453,1030.0,43.98
3825760,Atlético Madrid,454,862.0,52.67
3825760,Eibar,408,862.0,47.33
3825761,Athletic Club,572,971.0,58.91
3825761,Villarreal,399,971.0,41.09
3825762,RC Deportivo La Coruña,523,941.0,55.58
3825762,Sporting Gijón,418,941.0,44.42
3825763,Las Palmas,476,948.0,50.21
3825763,Rayo Vallecano,472,948.0,49.79
3825764,Real Madrid,644,1033.0,62.34
3825764,Granada,389,1033.0,37.66
3825765,Celta Vigo,716,977.0,73.29
3825765,Sevilla,261,977.0,26.71
3825766,Valencia,470,845.0,55.62
3825766,Real Betis,375,845.0,44.38
3825767,Espanyol,613,968.0,63.33
3825767,Real Sociedad,355,968.0,36.67
3825768,Rayo Vallecano,599,968.0,61.88
3825768,Sporting Gijón,369,968.0,38.12
3825769,Villarreal,509,1010.0,50.4
3825769,Málaga,501,1010.0,49.6
3825770,Real Madrid,660,1090.0,60.55
3825770,Athletic Club,430,1090.0,39.45
3825771,RC Deportivo La Coruña,468,849.0,55.12
3825771,Real Betis,381,849.0,44.88
3825772,Valencia,465,786.0,59.16
3825772,Espanyol,321,786.0,40.84
3825773,Levante UD,480,934.0,51.39
3825773,Eibar,454,934.0,48.61
3825774,Getafe,634,1118.0,56.71
3825774,Atlético Madrid,484,1118.0,43.29
3825775,Granada,463,879.0,52.67
3825775,Real Sociedad,416,879.0,47.33
3825776,Sevilla,539,1005.0,53.63
3825776,Las Palmas,466,1005.0,46.37
3825777,Getafe,449,818.0,54.89
3825777,Levante UD,369,818.0,45.11
3825778,Real Betis,498,886.0,56.21
3825778,Sporting Gijón,388,886.0,43.79
3825779,Celta Vigo,601,961.0,62.54
3825779,Eibar,360,961.0,37.46
3825780,RC Deportivo La Coruña,579,949.0,61.01
3825780,Espanyol,370,949.0,38.99
3825781,Rayo Vallecano,486,816.0,59.56
3825781,Sevilla,330,816.0,40.44
3825782,Granada,526,978.0,53.78
3825782,Valencia,452,978.0,46.22
3825783,Athletic Club,512,862.0,59.4
3825783,Real Sociedad,350,862.0,40.6
3825784,Atlético Madrid,611,1045.0,58.47
3825784,Villarreal,434,1045.0,41.53
3825785,Real Madrid,564,904.0,62.39
3825785,Málaga,340,904.0,37.61
3825786,Las Palmas,493,970.0,50.82
3825786,Eibar,477,970.0,49.18
3825787,Real Madrid,721,1079.0,66.82
3825787,Atlético Madrid,358,1079.0,33.18
3825788,Getafe,450,852.0,52.82
3825788,Celta Vigo,402,852.0,47.18
3825789,Real Sociedad,504,876.0,57.53
3825789,Málaga,372,876.0,42.47
3825790,Sporting Gijón,499,926.0,53.89
3825790,Espanyol,427,926.0,46.11
3825791,Rayo Vallecano,496,833.0,59.54
3825791,Real Betis,337,833.0,40.46
3825792,RC Deportivo La Coruña,672,1037.0,64.8
3825792,Granada,365,1037.0,35.2
3825793,Valencia,554,1082.0,51.2
3825793,Athletic Club,528,1082.0,48.8
3825794,Villarreal,527,1029.0,51.21
3825794,Levante UD,502,1029.0,48.79
3825795,Atlético Madrid,622,1182.0,52.62
3825795,Real Sociedad,560,1182.0,47.38
3825796,Las Palmas,539,967.0,55.74
3825796,Getafe,428,967.0,44.26
3825797,Athletic Club,585,1084.0,53.97
3825797,RC Deportivo La Coruña,499,1084.0,46.03
3825798,Real Madrid,543,1043.0,52.06
3825798,Levante UD,500,1043.0,47.94
3825799,Valencia,488,895.0,54.53
3825799,Málaga,407,895.0,45.47
3825800,Celta Vigo,692,1027.0,67.38
3825800,Villarreal,335,1027.0,32.62
3825801,Sevilla,503,971.0,51.8
3825801,Eibar,468,971.0,48.2
3825802,Espanyol,468,873.0,53.61
3825802,Real Betis,405,873.0,46.39
3825803,Granada,500,926.0,54.0
3825803,Sporting Gijón,426,926.0,46.0
3825804,RC Deportivo La Coruña,526,957.0,54.96
3825804,Málaga,431,957.0,45.04
3825805,Villarreal,699,1230.0,56.83
3825805,Las Palmas,531,1230.0,43.17
3825806,Real Madrid,599,1069.0,56.03
3825806,Celta Vigo,470,1069.0,43.97
3825807,Atlético Madrid,611,1106.0,55.24
3825807,Valencia,495,1106.0,44.76
3825808,Athletic Club,546,1011.0,54.01
3825808,Sporting Gijón,465,1011.0,45.99
3825809,Granada,467,831.0,56.2
3825809,Real Betis,364,831.0,43.8
3825810,Real Sociedad,539,928.0,58.08
3825810,Levante UD,389,928.0,41.92
3825811,Rayo Vallecano,588,888.0,66.22
3825811,Espanyol,300,888.0,33.78
3825812,Sporting Gijón,511,994.0,51.41
3825812,Málaga,483,994.0,48.59
3825813,Atlético Madrid,536,1032.0,51.94
3825813,RC Deportivo La Coruña,496,1032.0,48.06
3825814,Real Sociedad,547,946.0,57.82
3825814,Celta Vigo,399,946.0,42.18
3825815,Valencia,482,905.0,53.26
3825815,Levante UD,423,905.0,46.74
3825816,Sevilla,485,900.0,53.89
3825816,Villarreal,415,900.0,46.11
3825817,Eibar,496,830.0,59.76
3825817,Getafe,334,830.0,40.24
3825818,Real Sociedad,597,967.0,61.74
3825818,Las Palmas,370,967.0,38.26
3825819,Celta Vigo,491,973.0,50.46
3825819,Valencia,482,973.0,49.54
3825820,Real Madrid,633,1027.0,61.64
3825820,Sevilla,394,1027.0,38.36
3825821,Athletic Club,569,960.0,59.27
3825821,Espanyol,391,960.0,40.73
3825822,Las Palmas,612,981.0,62.39
3825822,Valencia,369,981.0,37.61
3825823,Sevilla,576,898.0,64.14
3825823,Real Sociedad,322,898.0,35.86
3825824,Eibar,523,1022.0,51.17
3825824,Villarreal,499,1022.0,48.83
3825825,Levante UD,474,877.0,54.05
3825825,Sporting Gijón,403,877.0,45.95
3825826,Málaga,446,891.0,50.06
3825826,Granada,445,891.0,49.94
3825827,Real Betis,489,970.0,50.41
3825827,Levante UD,481,970.0,49.59
3825828,Espanyol,499,968.0,51.55
3825828,Atlético Madrid,469,968.0,48.45
3825829,Rayo Vallecano,584,1031.0,56.64
3825829,Athletic Club,447,1031.0,43.36
3825830,Villarreal,490,926.0,52.92
3825830,Getafe,436,926.0,47.08
3825831,Valencia,433,847.0,51.12
3825831,Sevilla,414,847.0,48.88
3825832,Celta Vigo,534,902.0,59.2
3825832,Sporting Gijón,368,902.0,40.8
3825833,Real Madrid,574,928.0,61.85
3825833,Getafe,354,928.0,38.15
3825834,Atlético Madrid,559,995.0,56.18
3825834,Granada,436,995.0,43.82
3825835,Athletic Club,455,892.0,51.01
3825835,Málaga,437,892.0,48.99
3825836,Rayo Vallecano,614,1004.0,61.16
3825836,Villarreal,390,1004.0,38.84
3825837,Las Palmas,517,1009.0,51.24
3825837,Real Betis,492,1009.0,48.76
3825838,Athletic Club,745,1139.0,65.41
3825838,Atlético Madrid,394,1139.0,34.59
3825839,Sevilla,520,980.0,53.06
3825839,Sporting Gijón,460,980.0,46.94
3825840,Valencia,549,1065.0,51.55
3825840,Eibar,516,1065.0,48.45
3825841,Real Sociedad,552,947.0,58.29
3825841,Getafe,395,947.0,41.71
3825842,Athletic Club,590,928.0,63.58
3825842,Levante UD,338,928.0,36.42
3825843,Málaga,434,824.0,52.67
3825843,Rayo Vallecano,390,824.0,47.33
3825844,Real Betis,599,1147.0,52.22
3825844,Athletic Club,548,1147.0,47.78
3825845,Sevilla,502,854.0,58.78
3825845,Espanyol,352,854.0,41.22
3825846,Real Madrid,698,1187.0,58.8
3825846,RC Deportivo La Coruña,489,1187.0,41.2
3825847,RC Deportivo La Coruña,489,938.0,52.13
3825847,Eibar,449,938.0,47.87
3825848,Levante UD,524,910.0,57.58
3825848,Eibar,386,910.0,42.42
3825849,Valencia,489,964.0,50.73
3825849,Real Sociedad,475,964.0,49.27
3825850,Celta Vigo,580,1044.0,55.56
3825850,Málaga,464,1044.0,44.44
3825851,Villarreal,652,1012.0,64.43
3825851,RC Deportivo La Coruña,360,1012.0,35.57
3825852,Las Palmas,557,986.0,56.49
3825852,Sporting Gijón,429,986.0,43.51
3825853,Sevilla,522,863.0,60.49
3825853,Granada,341,863.0,39.51
3825854,Eibar,493,905.0,54.48
3825854,Sporting Gijón,412,905.0,45.52
3825855,Málaga,515,894.0,57.61
3825855,Levante UD,379,894.0,42.39
3825856,Real Madrid,582,956.0,60.88
3825856,Eibar,374,956.0,39.12
3825857,Levante UD,440,844.0,52.13
3825857,Espanyol,404,844.0,47.87
3825858,Rayo Vallecano,487,836.0,58.25
3825858,Eibar,349,836.0,41.75
3825859,Las Palmas,642,1031.0,62.27
3825859,Granada,389,1031.0,37.73
3825860,Levante UD,618,1134.0,54.5
3825860,Atlético Madrid,516,1134.0,45.5
3825861,Rayo Vallecano,590,947.0,62.3
3825861,Real Sociedad,357,947.0,37.7
3825862,Celta Vigo,666,1113.0,59.84
3825862,Espanyol,447,1113.0,40.16
3825863,Las Palmas,653,1065.0,61.31
3825863,RC Deportivo La Coruña,412,1065.0,38.69
3825864,Real Madrid,534,995.0,53.67
3825864,Real Sociedad,461,995.0,46.33
3825865,Getafe,464,801.0,57.93
3825865,Sporting Gijón,337,801.0,42.07
3825866,Las Palmas,687,1145.0,60.0
3825866,Athletic Club,458,1145.0,40.0
3825867,Sevilla,431,841.0,51.25
3825867,Getafe,410,841.0,48.75
3825868,Celta Vigo,596,961.0,62.02
3825868,Granada,365,961.0,37.98
3825869,Athletic Club,569,1006.0,56.56
3825869,Sevilla,437,1006.0,43.44
3825870,Athletic Club,500,895.0,55.87
3825870,Celta Vigo,395,895.0,44.13
3825871,Las Palmas,637,1028.0,61.96
3825871,Espanyol,391,1028.0,38.04
3825872,Real Betis,504,985.0,51.17
3825872,Atlético Madrid,481,985.0,48.83
3825873,Valencia,616,1120.0,55.0
3825873,Villarreal,504,1120.0,45.0
3825874,Sevilla,501,886.0,56.55
3825874,Getafe,385,886.0,43.45
3825875,Real Sociedad,600,1037.0,57.86
3825875,Villarreal,437,1037.0,42.14
3825876,Real Betis,550,928.0,59.27
3825876,Getafe,378,928.0,40.73
3825877,Athletic Club,495,909.0,54.46
3825877,Granada,414,909.0,45.54
3825878,Rayo Vallecano,547,902.0,60.64
3825878,Atlético Madrid,355,902.0,39.36
3825879,Las Palmas,561,1106.0,50.72
3825879,Real Madrid,545,1106.0,49.28
3825880,RC Deportivo La Coruña,494,929.0,53.18
3825880,Levante UD,435,929.0,46.82
3825881,Espanyol,478,822.0,58.15
3825881,Granada,344,822.0,41.85
3825882,Celta Vigo,584,1085.0,53.82
3825882,Atlético Madrid,501,1085.0,46.18
3825883,Las Palmas,617,970.0,63.61
3825883,Málaga,353,970.0,36.39
3825884,Sevilla,415,752.0,55.19
3825884,Real Betis,337,752.0,44.81
3825885,Rayo Vallecano,412,775.0,53.16
3825885,Getafe,363,775.0,46.84
3825886,Real Madrid,589,976.0,60.35
3825886,Rayo Vallecano,387,976.0,39.65
3825887,Rayo Vallecano,581,835.0,69.58
3825887,Granada,254,835.0,30.42
3825888,Las Palmas,630,1025.0,61.46
3825888,Valencia,395,1025.0,38.54
3825889,Celta Vigo,629,958.0,65.66
3825889,Real Betis,329,958.0,34.34
3825890,Málaga,483,915.0,52.79
3825890,Atlético Madrid,432,915.0,47.21
3825891,Las Palmas,487,936.0,52.03
3825891,Espanyol,449,936.0,47.97
3825892,Granada,444,883.0,50.28
3825892,Real Sociedad,439,883.0,49.72
3825893,Real Madrid,746,1235.0,60.4
3825893,Villarreal,489,1235.0,39.6
3825894,RC Deportivo La Coruña,456,853.0,53.46
3825894,Getafe,397,853.0,46.54
3825895,Sevilla,496,897.0,55.3
3825895,Las Palmas,401,897.0,44.7
3825896,Levante UD,421,820.0,51.34
3825896,Granada,399,820.0,48.66
3825897,Real Sociedad,505,901.0,56.05
3825897,Eibar,396,901.0,43.95
3825898,Celta Vigo,578,944.0,61.23
3825898,RC Deportivo La Coruña,366,944.0,38.77
3825899,Valencia,536,906.0,59.16
3825899,Getafe,370,906.0,40.84
3825900,Sporting Gijón,573,1094.0,52.38
3825900,Villarreal,521,1094.0,47.62
3825901,Valencia,636,1208.0,52.65
3825901,Real Madrid,572,1208.0,47.35
3825902,Rayo Vallecano,572,1038.0,55.11
3825902,Levante UD,466,1038.0,44.89
3825903,Real Betis,541,971.0,55.72
3825903,Málaga,430,971.0,44.28
3825904,Eibar,612,1048.0,58.4
3825904,Real Betis,436,1048.0,41.6
3825905,Málaga,571,926.0,61.66
3825905,Espanyol,355,926.0,38.34
3825906,Sevilla,590,1011.0,58.36
3825906,RC Deportivo La Coruña,421,1011.0,41.64
3825907,Sporting Gijón,618,1017.0,60.77
3825907,Atlético Madrid,399,1017.0,39.23
3825908,Espanyol,485,959.0,50.57
3825908,Eibar,474,959.0,49.43
3827335,Jamshedpur,399,733.0,54.43
3827335,Kerala Blasters,334,733.0,45.57
3827336,ATK Mohun Bagan,465,734.0,63.35
3827336,Hyderabad,269,734.0,36.65
3827337,Jamshedpur,369,711.0,51.9
3827337,Kerala Blasters,342,711.0,48.1
3827338,ATK Mohun Bagan,528,969.0,54.49
3827338,Hyderabad,441,969.0,45.51
3827767,Kerala Blasters,621,1139.0,54.52
3827767,Hyderabad,518,1139.0,45.48
3829413,Lille,482,927.0,52.0
3829413,Paris Saint-Germain,445,927.0,48.0
3829414,Marseille,600,874.0,68.65
3829414,Caen,274,874.0,31.35
3829415,Rennes,437,861.0,50.75
3829415,Bastia,424,861.0,49.25
3829416,AS Monaco,529,920.0,57.5
3829416,OGC Nice,391,920.0,42.5
3829417,Troyes,530,987.0,53.7
3829417,Gazélec Ajaccio,457,987.0,46.3
3829418,Nantes,530,941.0,56.32
3829418,Guingamp,411,941.0,43.68
3829419,Montpellier,578,924.0,62.55
3829419,Angers,346,924.0,37.45
3829420,Stade de Reims,484,967.0,50.05
3829420,Bordeaux,483,967.0,49.95
3829421,Saint-Étienne,529,986.0,53.65
3829421,Toulouse,457,986.0,46.35
3829422,Lyon,721,1109.0,65.01
3829422,Lorient,388,1109.0,34.99
3829423,AS Monaco,576,925.0,62.27
3829423,Lille,349,925.0,37.73
3829424,Bordeaux,459,863.0,53.19
3829424,Saint-Étienne,404,863.0,46.81
3829425,Nantes,537,1040.0,51.63
3829425,Angers,503,1040.0,48.37
3829426,Lyon,523,847.0,61.75
3829426,Guingamp,324,847.0,38.25
3829427,OGC Nice,612,1087.0,56.3
3829427,Troyes,475,1087.0,43.7
3829428,Toulouse,637,1107.0,57.54
3829428,Caen,470,1107.0,42.46
3829429,Montpellier,549,1043.0,52.64
3829429,Rennes,494,1043.0,47.36
3829430,Marseille,540,899.0,60.07
3829430,Stade de Reims,359,899.0,39.93
3829431,Lorient,694,1032.0,67.25
3829431,Bastia,338,1032.0,32.75
3829432,Paris Saint-Germain,818,1180.0,69.32
3829432,Gazélec Ajaccio,362,1180.0,30.68
3829433,Paris Saint-Germain,733,1155.0,63.46
3829433,Montpellier,422,1155.0,36.54
3829434,Guingamp,484,897.0,53.96
3829434,Bastia,413,897.0,46.04
3829435,Lyon,655,989.0,66.23
3829435,Rennes,334,989.0,33.77
3829436,Nantes,544,1076.0,50.56
3829436,Stade de Reims,532,1076.0,49.44
3829437,Gazélec Ajaccio,608,909.0,66.89
3829437,Angers,301,909.0,33.11
3829438,OGC Nice,707,1094.0,64.63
3829438,Caen,387,1094.0,35.37
3829439,AS Monaco,551,962.0,57.28
3829439,Toulouse,411,962.0,42.72
3829440,Saint-Étienne,621,979.0,63.43
3829440,Lorient,358,979.0,36.57
3829441,Marseille,568,1028.0,55.25
3829441,Troyes,460,1028.0,44.75
3829442,Lille,438,817.0,53.61
3829442,Bordeaux,379,817.0,46.39
3829443,Marseille,539,858.0,62.82
3829443,Guingamp,319,858.0,37.18
3829444,Lyon,573,900.0,63.67
3829444,Caen,327,900.0,36.33
3829445,OGC Nice,673,1032.0,65.21
3829445,Angers,359,1032.0,34.79
3829446,Montpellier,571,983.0,58.09
3829446,Troyes,412,983.0,41.91
3829447,Lille,466,869.0,53.62
3829447,Gazélec Ajaccio,403,869.0,46.38
3829448,Lorient,495,927.0,53.4
3829448,Stade de Reims,432,927.0,46.6
3829449,Rennes,484,938.0,51.6
3829449,Toulouse,454,938.0,48.4
3829450,Paris Saint-Germain,845,1197.0,70.59
3829450,AS Monaco,352,1197.0,29.41
3829451,Saint-Étienne,616,931.0,66.17
3829451,Bastia,315,931.0,33.83
3829452,Bordeaux,497,921.0,53.96
3829452,Nantes,424,921.0,46.04
3829453,Paris Saint-Germain,749,1068.0,70.13
3829453,Bordeaux,319,1068.0,29.87
3829454,Lyon,528,832.0,63.46
3829454,Lille,304,832.0,36.54
3829455,Troyes,630,938.0,67.16
3829455,Caen,308,938.0,32.84
3829456,Lorient,597,1153.0,51.78
3829456,Angers,556,1153.0,48.22
3829457,Saint-Étienne,477,942.0,50.64
3829457,Montpellier,465,942.0,49.36
3829458,Stade de Reims,516,1016.0,50.79
3829458,Toulouse,500,1016.0,49.21
3829459,OGC Nice,698,1062.0,65.73
3829459,Guingamp,364,1062.0,34.27
3829460,Rennes,549,943.0,58.22
3829460,Nantes,394,943.0,41.78
3829461,Marseille,591,1022.0,57.83
3829461,Bastia,431,1022.0,42.17
3829462,Gazélec Ajaccio,432,811.0,53.27
3829462,AS Monaco,379,811.0,46.73
3829463,Lille,420,818.0,51.34
3829463,Rennes,398,818.0,48.66
3829464,Bastia,449,877.0,51.2
3829464,OGC Nice,428,877.0,48.8
3829465,Paris Saint-Germain,725,1060.0,68.4
3829465,Stade de Reims,335,1060.0,31.6
3829466,Troyes,582,906.0,64.24
3829466,Angers,324,906.0,35.76
3829467,Montpellier,516,902.0,57.21
3829467,Caen,386,902.0,42.79
3829468,Guingamp,576,918.0,62.75
3829468,Gazélec Ajaccio,342,918.0,37.25
3829469,AS Monaco,615,972.0,63.27
3829469,Lorient,357,972.0,36.73
3829470,Saint-Étienne,512,986.0,51.93
3829470,Nantes,474,986.0,48.07
3829471,Bordeaux,512,858.0,59.67
3829471,Toulouse,346,858.0,40.33
3829472,Lyon,542,999.0,54.25
3829472,Marseille,457,999.0,45.75
3829473,Paris Saint-Germain,848,1170.0,72.48
3829473,Guingamp,322,1170.0,27.52
3829474,Stade de Reims,549,1066.0,51.5
3829474,Angers,517,1066.0,48.5
3829475,OGC Nice,623,1147.0,54.32
3829475,Bordeaux,524,1147.0,45.68
3829476,Lyon,702,1104.0,63.59
3829476,Bastia,402,1104.0,36.41
3829477,Marseille,549,943.0,58.22
3829477,Toulouse,394,943.0,41.78
3829478,Rennes,503,983.0,51.17
3829478,Gazélec Ajaccio,480,983.0,48.83
3829479,Lorient,549,1019.0,53.88
3829479,Caen,470,1019.0,46.12
3829480,Saint-Étienne,587,1041.0,56.39
3829480,Troyes,454,1041.0,43.61
3829481,AS Monaco,529,969.0,54.59
3829481,Montpellier,440,969.0,45.41
3829482,Lille,533,871.0,61.19
3829482,Stade de Reims,338,871.0,38.81
3829483,Paris Saint-Germain,718,1018.0,70.53
3829483,Nantes,300,1018.0,29.47
3829484,Lyon,604,1132.0,53.36
3829484,Bordeaux,528,1132.0,46.64
3829485,Rennes,552,922.0,59.87
3829485,Troyes,370,922.0,40.13
3829486,Toulouse,584,952.0,61.34
3829486,Bastia,368,952.0,38.66
3829487,Gazélec Ajaccio,514,912.0,56.36
3829487,Caen,398,912.0,43.64
3829488,Guingamp,401,771.0,52.01
3829488,AS Monaco,370,771.0,47.99
3829489,Lorient,462,823.0,56.14
3829489,Montpellier,361,823.0,43.86
3829490,OGC Nice,514,999.0,51.45
3829490,Saint-Étienne,485,999.0,48.55
3829491,Marseille,677,955.0,70.89
3829491,Angers,278,955.0,29.11
3829492,Lille,589,894.0,65.88
3829492,Nantes,305,894.0,34.12
3829493,Lille,472,902.0,52.33
3829493,Montpellier,430,902.0,47.67
3829494,Toulouse,499,954.0,52.31
3829494,Gazélec Ajaccio,455,954.0,47.69
3829495,Lyon,655,1098.0,59.65
3829495,Stade de Reims,443,1098.0,40.35
3829496,Angers,515,909.0,56.66
3829496,Bastia,394,909.0,43.34
3829497,Troyes,436,810.0,53.83
3829497,Guingamp,374,810.0,46.17
3829498,Bordeaux,527,975.0,54.05
3829498,Lorient,448,975.0,45.95
3829499,Saint-Étienne,505,830.0,60.84
3829499,Caen,325,830.0,39.16
3829500,Paris Saint-Germain,585,1029.0,56.85
3829500,Marseille,444,1029.0,43.15
